Time_h,Well,OD,blank_mean,Type,Concentration,Sample,Antibiotic,Lineage,OD_blanked,Plate,sample_group,replicate
63.46055555555556,G7,0.096,0.09266666666666666,sample,8,T2,TOB,ancestor,0.003333333333333341,Plate1,T-lines,3
63.46055555555556,G8,0.096,0.09266666666666666,sample,16,T2,TOB,ancestor,0.003333333333333341,Plate1,T-lines,3
63.46055555555556,G9,0.096,0.09266666666666666,sample,32,T2,TOB,ancestor,0.003333333333333341,Plate1,T-lines,3
63.46055555555556,G10,0.097,0.09266666666666666,sample,64,T2,TOB,ancestor,0.004333333333333342,Plate1,T-lines,3
63.46055555555556,G11,0.094,0.09266666666666666,sample,128,T2,TOB,ancestor,0.0013333333333333391,Plate1,T-lines,3
63.46055555555556,G12,0.095,0.09266666666666666,sample,256,T2,TOB,ancestor,0.00233333333333334,Plate1,T-lines,3
63.46055555555556,H1,0.089,0.09266666666666666,empty,NA,NA,NA,NA,-0.0036666666666666653,Plate1,NA,NA
63.46055555555556,H2,0.089,0.09266666666666666,empty,NA,NA,NA,NA,-0.0036666666666666653,Plate1,NA,NA
63.46055555555556,H3,0.09,0.09266666666666666,empty,NA,NA,NA,NA,-0.0026666666666666644,Plate1,NA,NA
63.46055555555556,H4,0.089,0.09266666666666666,empty,NA,NA,NA,NA,-0.0036666666666666653,Plate1,NA,NA
63.46055555555556,H5,0.089,0.09266666666666666,empty,NA,NA,NA,NA,-0.0036666666666666653,Plate1,NA,NA
63.46055555555556,H6,0.089,0.09266666666666666,empty,NA,NA,NA,NA,-0.0036666666666666653,Plate1,NA,NA
63.46055555555556,H7,0.09,0.09266666666666666,empty,NA,NA,NA,NA,-0.0026666666666666644,Plate1,NA,NA
63.46055555555556,H8,0.091,0.09266666666666666,empty,NA,NA,NA,NA,-0.0016666666666666635,Plate1,NA,NA
63.46055555555556,H9,0.09,0.09266666666666666,empty,NA,NA,NA,NA,-0.0026666666666666644,Plate1,NA,NA
63.46055555555556,H10,0.09,0.09266666666666666,empty,NA,NA,NA,NA,-0.0026666666666666644,Plate1,NA,NA
